Pirai,,Rurrenabaque,,portachuelo2estrellas,
,,20201.8175,30059.90844,,
,,20204.31321,30059.93955,,
,,20206.54178,30064.62161,,
,,20208.64562,30065.41663,,
,,20210.76693,30067.63333,,
,,20216.92855,30068.534,,
,,20227.91064,30070.87307,,
,,20232.69561,30071.64733,,
,,20236.07255,30072.72625,,
,,20239.10851,30075.92532,,
,,20242.33576,30078.34145,,
,,20245.18958,30079.15542,,
,,20247.72545,30079.67755,,
,,20250.14235,30080.00081,,
,,20252.3892,30083.50363,,
,,20254.98629,30084.91704,,
,,20257.40319,30086.82163,,
,,20259.55978,30087.03476,,
,,20262.13633,30087.41639,,
,,20264.49546,30090.26194,,
,,20266.5993,30090.73403,,
,,20268.53469,30090.93827,,
,,20270.3743,30093.25438,,
,,20272.39252,30094.34444,,
,,20274.37728,30094.37306,,
,,20276.14001,30094.61954,,
,,20277.84308,30094.72226,,
,,20279.48814,30094.72519,,
,,20281.09072,30095.06701,,
,,20282.6517,30098.16191,,
,,20284.32557,30099.90084,,
,,20285.9422,30103.68354,,
,,20287.38355,30111.21162,,
,,20288.77413,30111.36983,,
,,20290.12758,30111.51883,,
,,20291.43276,30113.53063,,
,,20292.71433,30116.6953,,
,,20294.13012,30116.77303,,
,,20295.55864,30117.03464,,
,,20297.09237,30120.77581,,
,,20298.9164,30123.39397,,
,,20300.45013,30127.97357,,
,,20301.85328,30133.65634,,
,,20303.25642,30135.59099,,
,,20304.647,30138.65248,,
,,20305.97614,30144.69914,,
,,20307.24604,30148.75444,,
,,20308.51593,30155.8125,,
,,20309.86938,30156.80222,,
,,20311.28517,30156.86399,,
,,20313.04789,30157.17159,,
,,20314.84106,30159.55692,,
,,20316.7928,30159.91731,,
,,20319.03965,30159.91739,,
,,20321.53536,30160.05157,,
,,20324.07123,30160.29459,,
,,20326.21012,30160.61572,,
,,20327.98802,30161.0228,,
,,20329.64743,30161.06731,,
,,20331.26406,30161.51545,,
,,20332.85268,30162.35052,,
,,20334.30694,30162.59438,,
,,20335.63608,30162.85696,,
,,20336.90598,30164.46098,,
,,20338.11875,30166.29301,,
,,20339.29824,30168.39566,,
,,20340.44519,30182.95362,,
,,20341.56031,30193.83266,,
,,20342.63411,30198.22481,,
,,20343.69777,30198.49614,,
,,20344.74138,30198.52717,,
,,20345.78498,30200.38126,,
,,20346.869,30203.98693,,
,,20347.9633,30207.99236,,
,,20349.37908,30209.03544,,
,,20351.50039,30209.71733,,
,,20353.45213,30210.79489,,
,,20354.94571,30210.90954,,
,,20356.27485,30213.32818,,
,,20357.48762,30219.04828,,
,,20358.70038,30220.7113,,
,,20359.94717,30221.0429,,
,,20361.02097,30221.18096,,
,,20362.11527,30221.19092,,
,,20363.21995,30221.19131,,
,,20364.30396,30221.54802,,
,,20365.37776,30221.56034,,
,,20366.61313,30222.93591,,
,,20367.8259,30225.36954,,
,,20368.94102,30225.46787,,
,,20370.01482,30228.80602,,
,,20371.04852,30231.11764,,
,,20372.05294,30231.39177,,
,,20373.02874,30233.4041,,
,,20373.97657,30235.14537,,
,,20374.93366,30237.04692,,
,,20375.99731,30237.64177,,
,,20377.01142,30237.77541,,
,,20378.38954,30237.85618,,
,,20379.5152,30237.90284,,
,,20380.5489,30238.0105,,
,,20381.53416,30238.26215,,
,,20382.78095,30238.53205,,
,,20384.2223,30241.46274,,
,,20385.42389,30241.48324,,
,,20386.47748,30241.57391,,
,,20387.47229,30241.75546,,
,,20388.42938,30241.89529,,
,,20389.36804,30242.78833,,
,,20390.27959,30242.87085,,
,,20391.17342,30243.29111,,
,,20392.07609,30244.96211,,
,,20392.98764,30246.45917,,
,,20393.85541,30248.3594,,
,,20394.71462,30250.41831,,
,,20395.55694,30256.58452,,
,,20396.40767,30258.98777,,
,,20397.2584,30259.08538,,
,,20398.08408,30259.20626,,
,,20398.90154,30265.56498,,
,,20399.70275,30274.06233,,
,,20400.55348,30274.71868,,
,,20401.51057,30274.82954,,
,,20402.56416,30276.48007,,
,,20403.55897,30279.3494,,
,,20404.41818,30290.17872,,
,,20405.25214,30293.03129,,
,,20406.3884,30293.76476,,
,,20407.89528,30295.33276,,
,,20408.99995,30295.81942,,
,,20410.00437,30296.3552,,
,,20411.14064,30297.41116,,
,,20412.1259,30297.57328,,
,,20413.16951,30297.7853,,
,,20414.25352,30303.25107,,
,,20415.21061,30311.45902,,
,,20416.09569,30313.63697,,
,,20416.95491,30320.82776,,
,,20417.80564,30321.13918,,
,,20418.71719,30321.95589,,
,,20419.74105,30322.49672,,
,,20420.64372,30325.30184,,
,,20421.67742,30338.81286,,
,,20422.83513,30339.52879,,
,,20423.91914,30340.30666,,
,,20424.97273,30343.57524,,
,,20425.92982,30344.0765,,
,,20426.83249,30344.08055,,
,,20427.74404,30347.14377,,
,,20428.78765,30347.61019,,
,,20430.28122,30347.66355,,
,,20431.44979,30348.11897,,
,,20432.5338,30348.16924,,
,,20433.8037,30348.17307,,
,,20435.02772,30348.30428,,
,,20436.06142,30348.83458,,
,,20437.17655,30349.3329,,
,,20438.23014,30350.3709,,
,,20439.15969,30352.85811,,
,,20440.12609,30353.29931,,
,,20441.05564,30353.69275,,
,,20441.90637,30354.76193,,
,,20442.7571,30363.2082,,
,,20443.9366,30370.90081,,
,,20444.89369,30376.31973,,
,,20445.7529,30379.15938,,
,,20446.70073,30380.2825,,
,,20447.65782,30381.46889,,
,,20448.58737,30387.50652,,
,,20449.49003,30390.67176,,
,,20450.52373,30391.98861,,
,,20451.90185,30402.54215,,
,,20453.02751,30406.36168,,
,,20454.48177,30406.44326,,
,,20455.71714,30406.6629,,
,,20456.82182,30407.94177,,
,,20458.43845,30416.84893,,
,,20459.82903,30417.91521,,
,,20461.07582,30418.96399,,
,,20462.93113,30419.73496,,
,,20464.69385,30422.50779,,
,,20466.10964,30427.57106,,
,,20467.34501,30431.42729,,
,,20468.62658,30432.32846,,
,,20470.24321,30443.4591,,
,,20471.62133,30460.3591,,
,,20472.77905,30464.79556,,
,,20473.99181,30466.16091,,
,,20475.18232,30466.78763,,
,,20476.6627,30472.02952,,
,,20478.15628,30486.41283,,
,,20480.2084,30486.52879,,
,,20482.70411,30486.70123,,
,,20487.00655,30486.76708,,
,,20489.48237,30486.99666,,
,,20491.38541,30487.9123,,
,,20493.16331,30490.15861,,
,,20495.95113,30490.58836,,
,,20498.78281,30490.77459,,
,,20500.80103,30493.44839,,
,,20502.50411,30493.98992,,
,,20504.03784,30494.40695,,
,,20505.45363,30495.67778,,
,,20507.00095,30495.94025,,
,,20508.56193,30496.31401,,
,,20510.00327,30499.91437,,
,,20511.36902,30502.5654,,
,,20512.71027,30504.63293,,
,,20514.20385,30508.09428,,
,,20515.87772,30513.68598,,
,,20517.34499,30518.69756,,
,,20518.76078,30528.80176,,
,,20520.10203,30531.37169,,
,,20521.53055,30541.04521,,
,,20523.29327,30544.88138,,
,,20524.86803,30546.8339,,
,,20526.58586,30551.14127,,
,,20528.47288,30557.37086,,
,,20530.45765,30572.00126,,
,,20533.42425,30608.04714,,
,,20536.02133,30613.4413,,
,,20539.15178,30621.78626,,
,,20542.16448,30622.97845,,
,,20544.90898,30623.71187,,
,,20547.85275,30626.08347,,
,,20550.81935,30627.20074,,
,,20556.46543,30628.35868,,
,,20563.13566,30632.16485,,
,,20567.65819,30633.52822,,
,,20571.27001,30634.99471,,
,,20574.30596,30636.27091,,
,,20577.34192,30639.65262,,
,,20580.02244,30640.15308,,
,,20582.94352,30640.59605,,
,,20586.00288,30641.80325,,
,,20589.20571,30643.38352,,
,,20591.84424,30645.84411,,
,,20594.28067,30647.95136,,
,,20596.94014,30652.17633,,
,,20599.39619,30662.1558,,
,,20601.64304,30664.92559,,
,,20603.71229,30667.34221,,
,,20605.7474,30669.32874,,
,,20607.904,30671.40617,,
,,20610.84776,30673.10439,,
,,20613.42431,30683.96061,,
,,20615.7081,30687.27182,,
,,20619.11051,30689.73769,,
,,20622.28906,30698.7942,,
,,20624.70596,30705.04081,,
,,20626.97123,30714.16169,,
,,20629.14564,30720.36666,,
,,20631.46685,30726.45906,,
,,20635.05194,30728.2709,,
,,20637.62848,30728.9208,,
,,20640.24623,30730.06754,,
,,20643.28219,30732.88939,,
,,20646.09187,30737.10121,,
,,20648.56769,30757.09631,,
,,20651.46622,30785.43735,,
,,20654.84315,30801.87145,,
,,20658.1197,30808.71826,,
,,20660.55612,30814.82295,,
,,20662.73053,30817.44317,,
,,20665.16696,30827.86285,,
,,20668.13356,30836.66567,,
,,20673.62814,30847.08041,,
,,20679.12271,30855.95967,,
,,20690.97777,30871.09966,,
,,20698.47322,30882.27838,,
,,20703.7105,30908.52718,,
,,20708.49547,30912.3811,,
,,20714.37504,30923.69576,,
,,20725.75341,30933.86414,,
,,20732.55588,30948.58696,,
,,20738.31775,30953.12242,,
,,20745.16476,30955.85973,,
,,20751.12383,30959.39692,,
,,20765.60729,30962.84369,,
,,20775.11284,30967.98859,,
,,20782.41822,30970.72972,,
,,20792.09914,30973.96358,,
,,20799.69109,30983.90161,,
,,20806.36132,30993.01831,,
,,20811.5986,31003.87503,,
,,20815.96302,31012.20794,,
,,20819.93694,31021.87385,,
,,20824.23938,31030.53611,,
,,20829.02435,31032.11936,,
,,20833.08581,31037.36058,,
,,20837.11791,31042.98213,,
,,20842.073,31062.04996,,
,,20846.6277,31066.10187,,
,,20851.31288,31068.28306,,
,,20857.4745,31069.06904,,
,,20863.92889,31071.2022,,
,,20869.23868,31072.27689,,
,,20874.44,31078.50005,,
,,20881.93545,31087.56916,,
,,20892.28159,31096.56242,,
,,20898.00465,31100.14821,,
,,20902.62422,31104.10934,,
,,20907.2765,31112.30415,,
,,20911.36747,31119.26148,,
,,20914.97929,31126.08415,,
,,20918.83884,31131.35556,,
,,20924.22194,31140.21206,,
,,20929.04057,31153.29092,,
,,20932.90012,31163.7283,,
,,20936.45864,31178.42342,,
,,20939.99075,31185.97982,,
,,20944.5778,31200.52364,,
,,20948.58072,31207.03385,,
,,20953.13542,31220.53401,,
,,20957.40713,31223.41937,,
,,20962.15866,31224.44971,,
,,20968.91683,31226.51749,,
,,20981.55305,31232.19168,,
,,20989.74503,31238.50111,,
,,20998.30414,31252.71688,,
,,21005.65667,31259.39518,,
,,21013.3461,31267.23129,,
,,21019.34526,31289.58129,,
,,21024.51081,31295.1258,,
,,21030.15689,31296.55319,,
,,21035.68904,31304.82045,,
,,21040.24374,31316.49157,,
,,21047.36293,31320.32416,,
,,21052.82015,31321.0548,,
,,21059.49038,31322.88892,,
,,21070.34285,31323.23679,,
,,21079.56178,31323.36997,,
,,21086.05888,31324.01242,,
,,21092.05804,31325.3969,,
,,21100.25002,31327.40068,,
,,21106.87663,31333.70356,,
,,21111.83172,31338.26435,,
,,21115.95238,31353.96007,,
,,21119.64532,31358.32854,,
,,21123.33825,31360.09115,,
,,21126.79208,31362.80852,,
,,21129.9465,31375.15392,,
,,21133.19833,31383.72489,,
,,21136.91863,31385.18562,,
,,21144.1771,31388.90471,,
,,21150.89119,31391.57328,,
,,21156.02118,31397.48277,,
,,21160.02411,31406.30135,,
,,21163.66281,31407.00911,,
,,21169.46369,31407.11857,,
,,21174.14887,31407.29318,,
,,21177.8418,31407.35906,,
,,21181.32158,31408.42573,,
,,21185.35368,31411.81066,,
,,21190.10521,31412.96143,,
,,21194.05029,31413.90502,,
,,21197.27754,31414.86635,,
,,21200.13136,31415.19857,,
,,21202.74911,31415.5416,,
,,21205.20516,31416.00031,,
,,21207.54527,31416.95751,,
,,21210.00132,31418.3747,,
,,21212.24817,31418.41754,,
,,21214.6073,31418.43639,,
,,21217.04372,31418.46261,,
,,21219.09585,31418.86,,
,,21221.08061,31418.92881,,
,,21223.016,31419.61418,,
,,21224.96773,31422.61131,,
,,21226.83884,31423.04457,,
,,21228.69415,31423.13769,,
,,21230.47205,31423.98254,,
,,21232.13146,31429.80979,,
,,21233.73403,31430.09982,,
,,21235.30879,31430.51425,,
,,21236.8561,31430.52091,,
,,21238.55918,31430.53008,,
,,21240.26226,31430.54471,,
,,21241.83702,31431.49806,,
,,21243.66104,31431.7389,,
,,21245.81764,31431.96476,,
,,21247.49151,31432.0581,,
,,21249.01176,31432.10328,,
,,21250.47904,31432.31968,,
,,21251.89483,31433.26615,,
,,21253.23608,31436.0497,,
,,21254.5532,31439.53577,,
,,21255.84653,31439.80998,,
,,21257.15171,31439.97723,,
,,21258.3985,31440.22357,,
,,21259.61127,31442.7473,,
,,21260.81286,31443.34754,,
,,21262.36018,31443.86218,,
,,21264.44667,31443.91138,,
,,21266.17936,31444.47079,,
,,21267.55748,31445.13944,,
,,21268.81578,31445.53625,,
,,21270.08568,31445.5713,,
,,21271.57925,31445.67861,,
,,21272.86082,31445.78978,,
,,21274.06242,31446.99203,,
,,21275.42816,31451.61554,,
,,21276.92174,31451.99954,,
,,21278.29986,31451.99984,,
,,21279.79344,31452.07768,,
,,21281.13469,31452.07824,,
,,21282.34745,31452.11256,,
,,21283.51602,31452.12835,,
,,21284.93181,31452.12844,,
,,21286.74035,31452.1308,,
,,21288.23393,31452.3997,,
,,21289.49223,31452.65123,,
,,21290.79741,31452.65499,,
,,21292.18799,31452.77434,,
,,21293.43478,31452.83741,,
,,21294.60335,31453.16577,,
,,21295.71847,31453.33594,,
,,21296.79227,31454.81842,,
,,21297.94998,31455.35481,,
,,21299.07564,31455.42491,,
,,21300.14944,31455.42648,,
,,21301.20303,31455.42732,,
,,21302.22689,31457.05767,,
,,21303.25076,31457.0603,,
,,21304.49755,31457.10756,,
,,21305.65526,31457.10887,,
,,21306.72906,31457.11476,,
,,21307.75293,31457.11519,,
,,21308.75734,31457.11788,,
,,21309.71443,31457.11798,,
,,21310.6171,31457.12474,,
,,21311.49349,31457.12474,,
,,21312.3527,31457.12474,,
,,21313.25536,31457.12474,,
,,21314.21245,31457.12477,,
,,21315.08884,31457.39817,,
,,21315.9228,31457.41947,,
,,21316.74025,31458.64211,,
,,21317.54956,31459.0281,,
,,21318.34276,31460.10836,,
,,21319.12009,31460.10843,,
,,21319.88959,31460.10843,,
,,21320.65134,31460.31389,,
,,21321.40537,31462.26579,,
,,21322.21467,31462.7874,,
,,21323.02398,31462.85862,,
,,21323.80921,31462.94871,,
,,21324.61042,31462.94878,,
,,21325.37992,31462.94878,,
,,21326.13395,31462.94878,,
,,21326.86524,31462.94945,,
,,21327.62698,31463.96584,,
,,21328.42819,31468.30025,,
,,21329.21342,31476.81242,,
,,21329.95223,31477.82741,,
,,21330.66866,31478.19642,,
,,21331.37047,31479.08015,,
,,21332.05791,31480.04808,,
,,21332.73825,31480.05195,,
,,21333.45468,31480.05241,,
,,21334.34852,31481.46189,,
,,21335.64185,31482.63744,,
,,21336.95897,31484.20401,,
,,21337.89763,31484.9632,,
,,21338.69885,31487.6302,,
,,21339.48408,31494.79936,,
,,21340.27727,31496.61602,,
,,21341.01608,31502.05201,,
,,21341.73251,31506.48884,,
,,21342.58324,31508.28416,,
,,21343.54964,31508.6304,,
,,21344.45231,31508.7137,,
,,21345.49591,31508.7137,,
,,21346.69751,31508.7137,,
,,21347.81263,31508.80249,,
,,21349.40125,31508.82125,,
,,21350.7547,31508.82138,,
,,21351.79831,31509.01656,,
,,21352.69215,31509.01682,,
,,21353.5096,31509.01682,,
,,21354.28694,31509.11966,,
,,21355.08014,31510.2581,,
,,21356.00969,31513.96475,,
,,21356.89477,31521.07279,,
,,21357.68,31524.01522,,
,,21358.41128,31524.1512,,
,,21359.12036,31524.76741,,
,,21359.81496,31525.00633,,
,,21360.53879,31525.00633,,
,,21361.41518,31525.00633,,
,,21362.37227,31525.13106,,
,,21363.59629,31525.43692,,
,,21364.65995,31525.57895,,
,,21365.58046,31525.79558,,
,,21366.40615,31526.08443,,
,,21367.19138,31532.38029,,
,,21367.94541,31533.32643,,
,,21368.66924,31533.89407,,
,,21369.37832,31536.02179,,
,,21370.08014,31537.14845,,
,,21370.81142,31538.99513,,
,,21371.5205,31541.91735,,
,,21372.20794,31542.60827,,
,,21372.91703,31543.61052,,
,,21373.64086,31544.40771,,
,,21374.34994,31545.05263,,
,,21375.15925,31545.59481,,
,,21375.95244,31545.77936,,
,,21376.69883,31546.07769,,
,,21377.43011,31546.31886,,
,,21378.15394,31546.96711,,
,,21378.93917,31547.27213,,
,,21379.70867,31548.22794,,
,,21380.62022,31549.95919,,
,,21381.53177,31554.95697,,
,,21382.317,31555.3577,,
,,21383.02608,31555.35829,,
,,21383.69938,31555.62188,,
,,21384.36569,31560.77555,,
,,21385.032,31560.78694,,
,,21385.69831,31564.57415,,
,,21386.45234,31565.89951,,
,,21387.56747,31567.17329,,
,,21388.42668,31569.13018,,
,,21389.15796,31571.17442,,
,,21389.95116,31571.42406,,
,,21390.86271,31573.78354,,
,,21391.60909,31574.0431,,
,,21392.28239,31574.58817,,
,,21392.96273,31575.64185,,
,,21393.83912,31578.01636,,
,,21394.64033,31578.96694,,
,,21395.38672,31580.03051,,
,,21396.61074,31580.13915,,
,,21397.70504,31580.16293,,
,,21398.5225,31580.57488,,
,,21399.23159,31580.70965,,
,,21400.236,31580.99111,,
,,21402.12302,31581.00649,,
,,21403.53881,31581.80076,,
,,21404.64349,31582.18923,,
,,21405.564,31582.73401,,
,,21406.36521,31585.76002,,
,,21407.0965,31587.90312,,
,,21407.79831,31587.95818,,
,,21408.48575,31591.34924,,
,,21409.15905,31593.12434,,
,,21409.84649,31597.51728,,
,,21410.52683,31599.20181,,
,,21411.29633,31601.73607,,
,,21413.13595,31603.60967,,
,,21414.44113,31614.57354,,
,,21415.37068,31621.13196,,
,,21416.18813,31622.10917,,
,,21417.13597,31622.59913,,
,,21419.07136,31622.79904,,
,,21420.41261,31623.27387,,
,,21421.44631,31623.63024,,
,,21422.48992,31624.0084,,
,,21424.34522,31625.63978,,
,,21426.55562,31627.96431,,
,,21428.08936,31631.37582,,
,,21429.32473,31633.30153,,
,,21430.4294,31633.96873,,
,,21431.58712,31636.20865,,
,,21432.59154,31636.48024,,
,,21433.51205,31637.62437,,
,,21434.41471,31638.10708,,
,,21435.6615,31639.01491,,
,,21436.99064,31640.0492,,
,,21438.0543,31640.16595,,
,,21439.33587,31640.63537,,
,,21440.84274,31642.15058,,
,,21441.89633,31642.19024,,
,,21442.84417,31642.19478,,
,,21443.71194,31646.60197,,
,,21444.57115,31646.8663,,
,,21445.58525,31647.88703,,
,,21446.55166,31653.81555,,
,,21447.43674,31654.89719,,
,,21448.2707,31657.61622,,
,,21449.08001,31661.84374,,
,,21449.86524,31666.44779,,
,,21450.71596,31667.49904,,
,,21451.64552,31669.41311,,
,,21452.53935,31671.59291,,
,,21453.8928,31677.79027,,
,,21455.18614,31681.18384,,
,,21456.28044,31684.845,,
,,21457.45993,31692.09065,,
,,21458.63943,31696.72812,,
,,21459.86345,31702.04085,,
,,21461.58129,31713.37511,,
,,21462.99708,31724.3841,,
,,21464.17657,31729.14409,,
,,21465.57971,31732.00207,,
,,21466.74828,31738.5998,,
,,21468.40769,31750.02924,,
,,21470.65453,31750.925,,
,,21472.29959,31751.83236,,
,,21474.52816,31755.7586,,
,,21478.30367,31756.31407,,
,,21481.88876,31758.2442,,
,,21484.99536,31769.44199,,
,,21488.42341,31778.6728,,
,,21495.27042,31785.41445,,
,,21499.30252,31792.49581,,
,,21502.40912,31805.29985,,
,,21506.50009,31815.39987,,
,,21509.72734,31829.06007,,
,,21512.47184,31840.78452,,
,,21518.75762,31850.04553,,
,,21523.7473,31864.88507,,
,,21528.63377,31879.0519,,
,,21532.32671,31883.07305,,
,,21536.38816,31884.8927,,
,,21543.19063,31891.16516,,
,,21549.73068,31898.0859,,
,,21555.33858,31905.25336,,
,,21561.83569,31908.12923,,
,,21573.69075,31922.7055,,
,,21583.31293,31937.24583,,
,,21590.66547,31945.0058,,
,,21596.0118,31970.0753,,
,,21602.09176,31978.20184,,
,,21608.89423,32002.31934,,
,,21614.6561,32021.81481,,
,,21620.41797,32032.73548,,
,,21626.33717,32035.59857,,
,,21632.02165,32038.46836,,
,,21637.36799,32043.43014,,
,,21643.77988,32046.51612,,
,,21649.69909,32053.96983,,
,,21661.07746,32061.12444,,
,,21680.2402,32063.94679,,
,,21691.12595,32066.19608,,
,,21698.61639,32070.79892,,
,,21704.61936,32071.33443,,
,,21709.79931,32071.77488,,
,,21715.05374,32072.53014,,
,,21720.85241,32074.27043,,
,,21727.19347,32075.00018,,
,,21732.75396,32075.593,,
,,21737.64386,32076.1062,,
,,21742.2561,32077.13723,,
,,21746.22609,32087.71401,,
,,21749.87291,32094.70681,,
,,21753.13753,32112.99811,,
,,21756.6442,32130.95389,,
,,21759.70444,32147.26429,,
,,21762.45326,32159.20733,,
,,21765.13375,32162.35231,,
,,21767.97572,32167.1657,,
,,21772.06841,32170.72744,,
,,21775.80133,32173.27369,,
,,21782.95533,32178.36424,,
,,21791.102,32185.57724,,
,,21801.79471,32194.74634,,
,,21809.28515,32196.57464,,
,,21815.28812,32199.24669,,
,,21821.12723,32202.79294,,
,,21826.27022,32214.38238,,
,,21830.91651,32226.6135,,
,,21836.51617,32238.67708,,
,,21845.81316,32242.32062,,
,,21851.98343,32242.6143,,
,,21856.49468,32243.03188,,
,,21860.58737,32243.31427,,
,,21865.91709,32243.45008,,
,,21872.25815,32243.4713,,
,,21878.81765,32243.50328,,
,,21884.77934,32243.50335,,
,,21889.95928,32244.08717,,
,,21894.37121,32254.76504,,
,,21898.13317,32261.53748,,
,,21901.50376,32265.03374,,
,,21904.58901,32266.45395,,
,,21907.43098,32267.0667,,
,,21910.02234,32269.25989,,
,,21912.38011,32278.20602,,
,,21914.71745,32286.92262,,
,,21917.0548,32289.26568,,
,,21919.39214,32290.89779,,
,,21921.70919,32292.98643,,
,,21924.02624,32296.18706,,
,,21926.32313,32296.52705,,
,,21928.62002,32299.55032,,
,,21930.8969,32302.59507,,
,,21933.17378,32303.21728,,
,,21935.45065,32312.68908,,
,,21937.72753,32315.66575,,
,,21940.27519,32317.77271,,
